상호명,카테고리,평점,주소,운영시간,메뉴,시설
백소정 부산송도점,일식집,5.0,부산 서구 송도해변로 192 B동 109호 (우)49264,"['매일 11:00 ~ 20:00', '매일 휴게시간 15:00 ~ 17:00']","{'냉소바': '8,000', '머쉬룸포크카레': '8,500', '추천\n돈카츠': '8,900', '추천\n마제소바': '8,500', '사이드': '2,500'}",{}
온유,일식,5.0,부산 영도구 동삼로93번길 13 (우)49098,['null'],{},{}
역전할머니맥주 부산동삼점,역전할머니맥주,0,부산 영도구 동삼로 77 (우)49098,['null'],{},{}
카페파인,카페,4.0,부산 영도구 절영로 484 (우)49123,['매일 10:00 ~ 22:00'],"{'밀크티': '5,000', '자몽차': '5,000', '더치(HOT)': '6,000', '주스': '5,000', '요거트 스무디': '5,000'}",{}
파리바게뜨 영도동삼점,파리바게뜨,3.0,부산 영도구 동삼로 62 (우)49101,['null'],{},{}
옛날곰탕 본점,곰탕,4.7,부산 영도구 동삼남로 38-12 (우)49106,['null'],"{'곰탕': '8,000', '김치찌개': '7,000'}",{}
이모집,조개,3.0,부산 서구 암남동 620-28,['null'],"{'조개구이 (소)': '50,000', '조개구이 (중)': '60,000', '해물모듬 (소)': '50,000', '해물모듬 (중)': '60,000', '장어구이 (중)': '60,000'}",{}
연창돼지국밥,국밥,4.1,부산 영도구 중리북로 8 (우)49118,['월~토 10:00 ~ 21:30'],"{'돼지국밥': '6,000', '돼지국밥(곱배기)': '7,000', '내장국밥': '6,000', '순대국밥': '6,000', '따로국밥': '7,000', '모듬국밥': '7,000', '': ''}",{}
동녘돈까스,양식,5.0,부산 서구 충무대로82번길 5 (우)49269,['월~토 10:00 ~ 01:00'],"{'고구마치즈돈까스': '11,000', '말린과일꿀범벅시리얼치즈돈까스': '11,000', '애플시나몬허니치즈돈까스': '11,000', '망고치킨치즈까스': '11,000', '블루베리치킨치즈까스': '11,000', '돈까스': '9,000', '': ''}","{'WIFI': '가능', '동물출입': '', '주차': '가능', '놀이방': '', '흡연실': ''}"
여울마크,카페,4.4,부산 영도구 흰여울길 97 (우)49081,['월~금 11:00 ~ 19:00'],{},{}
뚜레쥬르 영도동삼점,뚜레쥬르,4.0,부산 영도구 와치로 246 (우)49115,['null'],"{'빵긋랜덤박스': '15,000', 'BELT샌드위치': '6,900', '추억의 사라다고로케': '3,800', '그랑드카페 아이스아메리카노': '3,500', '딸기와 우유생크림 2호': '34,000'}",{}
뚜레쥬르 영도미라주점,뚜레쥬르,4.3,부산 영도구 동삼로 89 1층 (우)49098,['null'],"{'빵긋랜덤박스': '15,000', 'BELT샌드위치': '6,900', '추억의 사라다고로케': '3,800', '그랑드카페 아이스아메리카노': '3,500', '딸기와 우유생크림 2호': '34,000'}",{}
본전김밥천국 본점,분식,4.6,부산 영도구 동삼로 64 (우)49100,['null'],{},{}
영도물고기아저씨,회,5.0,부산 영도구 와치로 213 절영아파트 상가 207호 (우)49103,['월~토 16:00 ~ 23:00'],{},{}
정씨주당,술집,4.3,부산 서구 송도해변로 159 2층 (우)49269,['매일 17:00 ~ 01:00'],{},{}
소복키친,국수,4.7,부산 영도구 동삼로28번길 29 2층 (우)49107,"['매일 11:00 ~ 23:00', '매일 휴게시간 15:00 ~ 17:00']",{},{}
생선나라활어세상,회,3.7,부산 영도구 웃서발로 63 1층 (우)49098,['null'],"{'봄-도다리회': '30,000', '봄-도다리+광어.우럭.밀치(2종)': '30,000', '봄-도다리+해산물(산낙지.소라.멍게.전복)': '35,000', '숙성활어회': '20,000', '모듬회+(도다리.참돔.농어.감성돔.쥐치등)계절변동': '28,000', '자연산(도다리.줄돔.참돔.감성돔.쥐치.열기.뽈락등)': '30,000', '': ''}",{}
삘딩오왼몰겐,테마카페,4.9,"부산 영도구 절영로 226 1, 2층 (우)49081",['null'],{},{}
피자헛 부산영도점,피자헛,5.0,부산 영도구 동삼북로 20 일동미라주브라이튼 상가 106호 (우)49098,['매일 11:00 ~ 23:00'],"{'토핑킹&수퍼슈프림 L': '35,400', '립스테이크&쉬림프 L': '36,900', '(신제품) 토핑킹 리턴즈': '35,900', '디트로이트 더블 페페로니': '32,900', '디트로이트 미티 디럭스': '35,900', '립스테이크': '35,900', '': ''}",{}
이디야커피 부산영도동삼동점,이디야커피,3.0,부산 영도구 중리로 46-8 1층 (우)49115,['매일 10:00 ~ 21:45'],{},"{'WIFI': '가능', '동물출입': '', '놀이방': '', '흡연실': ''}"
신염천하마라탕 영도점,중식,5.0,부산 영도구 동삼북로 20 (우)49098,['null'],"{'마라탕(100g)': '1,500', '마라샹궈(100g)': '3,000', '꼬치(1개)': '1,000', '소고기(100g)': '3,000', '연변물만두': '6,000'}",{}
왕뼈감자탕 영도점,감자탕,5.0,부산 영도구 중리로 25 (우)49118,['화~일 10:00 ~ 22:00'],"{'왕뼈해장국': '8,000', '왕뼈감자탕(대)': '38,000', '왕뼈찜(중)': '33,000', '왕뼈감자탕(소)': '26,000', '왕뼈감자탕(중)': '32,000', '왕뼈찜(대)': '40,000', '': ''}","{'WIFI': '가능', '주차': '가능'}"
청해복국,복어,4.0,부산 영도구 동삼로 56 한나타워 305호 (우)49101,['null'],{},{}
함지골생아구찜,아구,3.6,부산 영도구 동삼로28번길 29 1층 (우)49107,['null'],"{'아구찜(소)': '33,000', '대구뽈찜(소)': '33,000', '섞어찜(소)': '33,000', '활전복아구찜(소)': '45,000', '통문어아구찜(소)': '45,000', '해물아구찜(소)': '43,000', '': ''}",{}
엔제리너스 영도동삼점,엔제리너스,3.0,부산 영도구 절영로 554 (우)49109,['매일 09:00 ~ 24:00'],"{'아메리카노': '4,500', '에그마요 반미': '6,200', 'FRESH SANDWICH SET': '15,200', '우유고구마': '5,800', '에그 햄치즈 토스트': '5,200'}",{}
소담가마솥돼지국밥,국밥,4.6,부산 영도구 태종로 638 (우)49107,['null'],{},{}
소문난밀면 영도점,국수,3.7,부산 영도구 중리북로 59 (우)49117,['null'],{},{}
차이홍,중국요리,4.5,부산 영도구 웃서발로 80-7 (우)49101,"['매일 11:30 ~ 21:00', '매일 휴게시간 15:00 ~ 17:00']","{'짜장면': '5,000', '삼선간짜장면': '8,000', '사천짜장면': '8,000', '짬뽕': '7,000', '백짬뽕': '7,000', '삼선우동': '8,000', '': ''}",{}
김해통닭 동삼점,치킨,4.0,부산 영도구 동삼로 34 지하1층 (우)49107,['화~일 12:00 ~ 24:00'],"{'간장통닭': '19,000', '똥집후라이드': '11,000', '맥주': '4,000', '생 감자치킨': '20,000', '소주': '4,000', '양념통닭': '19,000', '': ''}","{'WIFI': '가능', '동물출입': '', '휠체어사용': '', '놀이방': '', '흡연실': ''}"
뉴욕버거 부산영도점,뉴욕버거,5.0,부산 영도구 웃서발로 80-5 (우)49101,['매일 10:00 ~ 22:00'],"{'뉴욕버거': '4,600', '갈릭치킹버거': '4,700', '포테이토치킨버거': '3,900', '칠리치킹버거': '4,700', '치아바타머쉬룸버거': '5,500', '뚱카츠버거': '4,500', '': ''}",{}
카페변호인,카페,22,부산 영도구 흰여울길 347 (우)49081,['null'],{},{}
다비움,"불고기,두루치기",5.0,부산 영도구 중리로 46-13 2층 (우)49115,"['매일 11:00 ~ 20:00', '매일 휴게시간 15:00 ~ 17:00']","{'두루치기': '9,000', '간장불고기': '9,000', '사각함박스테이크': '11,000', '해물버섯볶음': '10,000'}",{}
본죽 부산동삼점,본죽,3.0,부산 영도구 웃서발로 79 (우)49100,['월~금 09:00 ~ 21:30'],"{'단호박죽': '10,500', '낙지김치죽': '11,000', '삼계죽': '12,000', '전복죽': '13,000', '쇠고기야채죽': '11,500', '신짬뽕죽': '11,500', '': ''}",{}
배스킨라빈스 부산동삼점,배스킨라빈스,3.0,부산 영도구 동삼북로 20 일동미라주브라이튼 108동 115호 (우)49098,['매일 10:00 ~ 23:00'],"{'옹기종기팩': '26,500', '아빠왔다팩': '13,500', '파인트': '8,900', '쿼터': '17,000', '패밀리': '24,000'}",{}
맛나찹쌀꽈배기 동삼청학점,도넛,5.0,부산 영도구 동삼로28번길 33 (우)49107,['null'],"{'아메리카노': '1,500', '찹쌀꽈배기(3개)': '2,000', '찹쌀팥도너츠(1개)': '1,000', '찹쌀도너츠(3개)': '2,000', '찹쌀치즈볼(1개)': '1,500'}",{}
두끼떡볶이 부산영도점,두끼떡볶이,5.0,부산 영도구 동삼로 56 한나타워 309호 (우)49101,['매일 11:00 ~ 22:00'],"{'일반': '9,900', '학생(초,중,고)': '8,900', '소인(초등학교 입학전)': '5,900'}",{}
오늘도달다,디저트카페,5.0,부산 영도구 절영로 551 (우)49108,['null'],{},{}
맘스터치 부산동삼동점,맘스터치,2.5,부산 영도구 동삼로 80-1 1층 (우)49097,['null'],{},{}
하삼동커피 영도동삼동점,하삼동커피,3.8,부산 영도구 동삼로 63 1층 (우)49102,['월~금 08:00 ~ 22:30'],{},{}
장원쌈밥,쌈밥,3.5,부산 영도구 중리로 46-9 (우)49115,['null'],{},{}
포차천국 부산영도점,포차천국,0,부산 영도구 동삼로28번길 4 1층 (우)49107,['매일 17:00 ~ 05:00'],"{'곱도리탕': '29,600', '김밥천국': '3,000', '치밥': '18,800', '양념치밥': '19,800', '핫마늘간장치밥': '19,800', '치뱅이': '21,600', '': ''}",{}
컴포즈커피 송도점,컴포즈커피,3.0,부산 서구 송도해변로 149 (우)49269,['매일 07:00 ~ 24:00'],{},{}
해동아구찜,아구,2.0,부산 영도구 절영로 475-6 (우)49118,['null'],"{'아구찜(소)': '25,000', '아구수육(중)': '50,000', '아구불고기(중)': '60,000', '아구탕(대)': '10,000', '전복아구찜(소)': '30,000'}",{}
영도커피랩,커피전문점,4.4,부산 영도구 와치로 271 (우)49108,['null'],"{'다크한 흰색 플랫화이트': '6,500', '달콤 짭쪼름한 아인슈페너': '6,500', '아인슈페너 올드패션': '6,500', '케냐AA 마사이': '6,500', '예가체프 코케 허니': '6,500', '시다모 N': '6,000', '': ''}",{}
아웃스턴트,"제과,베이커리",5.0,부산 영도구 동삼로29번길 5 삼창파크타운 상가 105호 (우)49108,['월~토 11:00 ~ 19:00'],"{'라이스 비스코티(5개)': '3,500', '라이스 브라우니(1개)': '3,500', '라이스 호두파이(1개)': '3,500', '플레인 라이스 스콘(1개)': '3,500', '초콜릿 라이스 스콘(1개)': '3,500', '자몽 에이드 500ml': '4,500', '': ''}","{'WIFI': '가능', '동물출입': '', '주차': '가능', '휠체어사용': '', '놀이방': '', '흡연실': ''}"
더얼큰샤브칼국수,샤브샤브,5.0,"부산 영도구 중리남로6번길 4-10 1,2층 (우)49123","['매일 11:00 ~ 21:00', '매일 휴게시간 15:00 ~ 17:00']","{'더얼큰샤브칼국수': '10,000', '찐만두': '5,000'}",{'주차': '가능'}
어푸,디저트카페,4.1,부산 영도구 절영로 214 1층 (우)49081,"['월,수,목,금,토,일 12:30 ~ 18:00 (소진시 마감)']","{'아메리카노': '5,000', '카페라떼': '5,500', '수제바닐라빈라뗴': '6,000', '티라미수케익': '6,500', '녹차크림롤': '5,500'}",{}
BBQ 부산동삼점,BBQ,1.0,부산 영도구 동삼로28번길 9 (우)49107,['null'],"{'바삭갈릭(레몬보이500ml 증정)': '21,000', '단짠갈릭(레몬보이500ml 증정)': '23,000', '착착갈릭(레몬보이500ml 증정)': '24,000', '황금올리브치킨™': '20,000', '황올 반+양념 반': '21,000', '자메이카 소떡만나치킨': '24,000'}",{}
송도어묵,분식,5.0,부산 서구 송도해변로 171 송도해상케이블카 하부정류장 1층 101호 (우)49269,['null'],"{'송도어묵 세트메뉴': '8,500'}",{}
김재성베이커리카페,디저트카페,3.2,부산 영도구 동삼로28번길 15 2층 (우)49107,['매일 10:00 ~ 21:00'],"{'태종대찰빵': '7,000'}","{'WIFI': '가능', '주차': '가능', '휠체어사용': '가능', '놀이방': '', '흡연실': ''}"
광안국밥,국밥,4.8,부산 영도구 동삼동로 7-2 (우)49097,['null'],{},{}
상상짬뽕,중국요리,3.3,부산 영도구 동삼로 50 (우)49101,['null'],{},{}
송화정 본점,한식,4.2,부산 서구 충무대로82번길 37 (우)49269,['매일 10:00 ~ 21:00'],{},{}
신신양꼬치 영도점,양꼬치,3.0,부산 영도구 동삼로 42 (우)49107,['null'],"{'마라탕': '18,000', '궈바로우(탕수육)': '22,000', '향라대하': '22,000', '어항육사': '22,000', '경장육사': '22,000', '마라민물가재(마라룽샤)': '32,000', '': ''}",{}
초량본가어묵오뎅바,오뎅바,3.0,부산 영도구 동삼로 79 1층 (우)49098,['매일 05:00 ~ 24:00'],"{'추천\n한우스지고급어묵탕': '27,000', '추천\n한우육회': '25,000'}",{}
컴포즈커피 영도동삼점,컴포즈커피,5.0,부산 영도구 와치로 252 (우)49115,['매일 08:30 ~ 22:30'],{},"{'WIFI': '가능', '주차': '가능'}"
유가네닭갈비 동삼점,유가네닭갈비,4.0,부산 영도구 동삼로 89 (우)49098,['매일 10:00 ~ 23:00'],{},"{'WIFI': '가능', '놀이방': '가능'}"
허그맘 송도점,분식,5.0,부산 서구 충무대로82번길 27-1 1층 (우)49269,['매일 10:30 ~ 02:00'],"{'뼈닭도리탕': '25,000', '순살닭도리탕': '27,000', '허그맘김밥': '3,500', '참치김밥': '4,000', '멸치땡초김밥': '4,000'}",{}
참참참,분식,5.0,부산 영도구 중리북로 21 (우)49118,['null'],"{'착한밥': '2,500', '밥도둑': '3,000', '지웅이': '2,000', '태풍이': '3,000', '재환이': '3,000'}",{}
마호우가,일식집,4.8,부산 영도구 절영로 231 (우)49082,['화~일 10:30 ~ 21:00'],{},"{'WIFI': '가능', '동물출입': '', '흡연실': ''}"
부산해녀김밥,"해물,생선",3.0,부산 영도구 동삼동 640-4,['매일 12:00 ~ 17:00'],{},{}
이애영컵볶이 송도해상케이블카점,떡볶이,0,부산 서구 암남공원로 181 송도스카이파크 105호 (우)49276,['null'],"{'떡볶이 (1인분)': '3,000', '봄오뎅': '1,500', '꼬불이 (대)': '1,500'}",{}
맛있지요 동삼점,분식,5.0,부산 영도구 와치로 246 (우)49115,['null'],"{'맛있지요 김밥': '2,000', '꼬마김밥 (3줄)': '2,000', '땡초김밥': '3,000', '참치김밥': '3,000', '돈까스김밥': '3,000', '치즈김밥': '3,000', '': ''}",{}
감지더팟 GAM JI THE POT,카페,4.8,부산 영도구 중리북로 29 (우)49118,['null'],{},{}
바른치킨 영도동삼점,바른치킨,0,부산 영도구 중리로 53 동삼절영아파트상가 2동 2층 204호 (우)49105,['null'],"{'고소치킨Ⅱ': '21,900', '레고치킨Ⅱ': '22,900', '바른짜장떡볶이': '8,900', '바른크림떡볶이': '9,900', '현미바사삭': '17,900', '반반바른치킨': '19,900', '': ''}",{}
양푼이국수,국수,4.3,부산 영도구 절영로 490 (우)49121,['null'],"{'손수제비 (보통)': '6,000', '얼큰이수제비 (보통)': '7,000', '양푼이 냉국수 (보통)': '5,000', '양푼이 온국수 (보통)': '5,000', '다슬기들깨수제비 (보통)': '8,000', '비빔국수': '6,000', '': ''}",{}
맘스터치 고신대점,맘스터치,1.7,부산 영도구 와치로 246 (우)49115,['매일 11:00 ~ 22:30'],{},{}
송도추어탕,추어,4.0,부산 서구 충무대로 79-1 (우)49265,['null'],{},{}
숲,북카페,3.0,부산 영도구 중리로 46-12 (우)49115,['null'],"{'에스프레소': '1,500', '아메리카노': '1,500', '카푸치노': '3,000', '카페모카': '3,000', '바닐라라떼': '3,000', '카페라떼': '3,000', '': ''}",{}
해동반점,중국요리,2.5,부산 영도구 절영로 151 (우)49079,['null'],"{'짜장면': '4,000', '우동': '6,000', '볶음밥': '6,000', '짬뽕국': '10,000', '군만두': '5,000'}",{}
아덴블랑제리 부산송도점,카페,0,부산 서구 송도해변로 192 힐스테이트 이진베이시티 판매시설동 1층 108호 (우)49264,['매일 08:00 ~ 09:00'],"{'크로피': '2,500'}",{}
카페지미,카페,3.0,부산 영도구 절영로 224 1층 (우)49081,['월~금 11:30 ~ 17:30'],"{'후르츠아이스쪼코': '6,000'}",{}
가마치통닭 영도동삼점,가마치통닭,3.0,부산 영도구 절영로 524 101동 104호 (우)49109,['null'],{},{}
젠트랄레,술집,5.0,부산 영도구 웃서발로 70 2층 (우)49102,['월~토 18:00 ~ 02:00'],"{'글렌피딕 하이볼(서양배)': '15,000', '글렌리벳 하이볼(시나몬)': '15,000', '조니워커 하이볼(데미소다)': '8,000', '잭다니엘 하이볼(콜라)': '9,000', '잭허니 하이볼': '9,000', '발렌12 하이볼': '11,000', '': ''}","{'WIFI': '가능', '동물출입': '가능', '주차': '', '흡연실': ''}"
노랑통닭 영도동삼점,노랑통닭,5.0,부산 영도구 동삼로 37 (우)49106,['매일 14:00 ~ 24:00'],"{'엄청 큰 후라이드 치킨(오리지널)': '18,000', '엄청 큰 양념치킨(오리지널)': '20,000', '엄청 큰 깐풍치킨(오리지널)': '20,000', '순살 3종 세트': '21,000', '알싸한 마늘치킨(오리지널)': '21,000', '알싸한 마늘치킨(레귤러)': '19,000', '': ''}",{}
다온솥밥,한식,0,부산 영도구 동삼로 63 2층 (우)49102,"['매일 11:00 ~ 10:00', '매일 휴게시간 15:00 ~ 16:00']","{'추천\n전복장솥밥': '15,000', '갈비살솥밥': '15,000', '꼬막솥밥': '14,000', '가지솥밥': '13,000', '곤드레솥밥': '13,000', '백미솥밥': '12,000', '': ''}","{'WIFI': '가능', '주차': ''}"
지코바 동삼점,지코바,0,부산 영도구 웃서발로 70 1층 (우)49102,"['월,수,목,금,토,일 15:00 ~ 23:30']","{'지코바 소금구이': '18,000', '지코바 순살소금구이': '19,000', '지코바 순살양념구이': '20,000', '지코바 양념치킨': '19,000', '지코바 윙 양념구이': '19,000', '지코바 윙 소금구이': '18,000', '': ''}","{'WIFI': '가능', '주차': '', '흡연실': ''}"
더뷰,"호프,요리주점",0,부산 영도구 동삼로 56 (우)49101,['매일 18:00 ~ 01:00'],"{'모듬 감자튀김': '9,900', '고르곤졸라 피자': '16,000', '크러스트 닭똥집': '15,000', '철판 오돌뼈볶음': '17,000'}",{}
생활맥주 부산송도비치점,생활맥주,5.0,부산 서구 송도해변로 171 101호 (우)49269,['매일 16:30 ~ 01:00'],{},{}
